epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
28,29.8375,0.63032,0.59078,0.56844,0.37824,1.13556,0.99788,1,0.995,0.77049,0.99788,1,0.995,0.97795,0.77738,0.22204,0.48465,0.34481,1.23644,0.0008218,0.0008218,0.0008218
29,30.8226,0.63765,0.41141,0.50748,0.39663,1.16271,0.99823,1,0.995,0.77684,0.99823,1,0.995,0.94067,0.79388,0.34321,0.44237,0.37625,1.21707,0.0008152,0.0008152,0.0008152
30,31.8056,0.62274,0.30539,0.46642,0.39048,1.11988,0.99506,1,0.995,0.81456,0.99506,1,0.995,0.93554,0.76888,0.34058,0.41415,0.36449,1.21446,0.0008086,0.0008086,0.0008086
31,32.7885,0.60561,0.32753,0.46394,0.34844,1.12676,0.99799,1,0.995,0.79489,0.99799,1,0.995,0.95031,0.82031,0.30107,0.34533,0.39432,1.37802,0.000802,0.000802,0.000802
32,33.7734,0.61329,0.37658,0.50984,0.35798,1.12575,0.99789,1,0.995,0.76743,0.99789,1,0.995,0.94829,1.01755,0.21125,0.29373,0.44611,1.55316,0.0007954,0.0007954,0.0007954
33,34.7601,0.56421,0.46632,0.54165,0.33079,1.10869,0.99788,1,0.995,0.78982,0.99788,1,0.995,0.95028,0.9173,0.19787,0.33248,0.4376,1.47372,0.0007888,0.0007888,0.0007888
34,35.7483,0.5659,0.63917,0.49179,0.35083,1.11252,0.99795,1,0.995,0.8029,0.99795,1,0.995,0.95071,0.86485,0.20449,0.3256,0.40206,1.39261,0.0007822,0.0007822,0.0007822
35,36.7481,0.57795,0.33604,0.49032,0.34053,1.13887,0.99778,1,0.995,0.80595,0.99778,1,0.995,0.98426,0.76543,0.19,0.28026,0.36098,1.26715,0.0007756,0.0007756,0.0007756
36,37.7605,0.53399,0.29493,0.45506,0.33382,1.11129,0.99782,1,0.995,0.8187,0.99782,1,0.995,0.9773,0.78205,0.26534,0.26122,0.36477,1.24896,0.000769,0.000769,0.000769
37,38.7684,0.56917,0.31049,0.42289,0.372,1.13248,0.99754,1,0.995,0.76817,0.99754,1,0.995,0.98115,0.80342,0.25228,0.34036,0.38066,1.25802,0.0007624,0.0007624,0.0007624
38,39.7673,0.62995,0.38865,0.49379,0.38825,1.19613,0.99742,1,0.995,0.78651,0.99742,1,0.995,0.97671,0.76668,0.24087,0.38034,0.38849,1.22902,0.0007558,0.0007558,0.0007558
