epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
36,20.4187,1.89864,0.91675,0.49659,3.06096,2.4454,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00769,0.00769,0.00769
37,21.05,1.96385,0.77399,0.5293,2.9943,2.45194,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007624,0.007624,0.007624
38,21.5762,1.98682,0.8726,0.53529,3.03357,2.50141,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007558,0.007558,0.007558
39,22.0775,2.01567,0.87023,0.4701,3.03313,2.49303,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007492,0.007492,0.007492
40,22.5843,2.00607,0.87961,0.47277,3.03384,2.53991,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007426,0.007426,0.007426
41,23.0887,1.93115,0.82624,0.53294,3.01151,2.47518,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00736,0.00736,0.00736
42,23.5913,1.92596,0.88373,0.48548,2.97058,2.43775,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007294,0.007294,0.007294
43,24.099,2.00088,0.81362,0.51513,3.04185,2.45477,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007228,0.007228,0.007228
44,24.6178,1.97944,0.89291,0.48862,3.06542,2.4883,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007162,0.007162,0.007162
45,25.1166,1.95609,0.84749,0.47717,2.97172,2.41577,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007096,0.007096,0.007096
46,25.6242,1.97306,0.8905,0.48076,2.98716,2.48105,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00703,0.00703,0.00703
47,26.1291,1.96973,0.82699,0.52411,3.03451,2.37368,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006964,0.006964,0.006964
48,26.6355,1.97629,0.95481,0.49748,2.96089,2.46185,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006898,0.006898,0.006898
49,27.1421,2.03213,0.83607,0.43842,2.95931,2.45043,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006832,0.006832,0.006832
50,27.6506,1.99264,0.71132,0.52254,2.9665,2.40098,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006766,0.006766,0.006766
51,28.1629,1.935,0.77481,0.48992,2.95083,2.39449,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0067,0.0067,0.0067
52,28.6785,1.99464,0.7769,0.48239,2.84873,2.48135,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006634,0.006634,0.006634
53,29.1872,2.00295,0.81255,0.50831,2.97897,2.42507,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006568,0.006568,0.006568
54,29.6945,2.04697,0.82059,0.52281,2.85789,2.46024,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006502,0.006502,0.006502
55,30.2053,1.94604,0.77915,0.48158,2.86961,2.42753,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006436,0.006436,0.006436
56,30.7138,1.95585,0.66441,0.44608,2.81349,2.38727,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00637,0.00637,0.00637
57,31.2177,1.97418,0.71489,0.55599,2.85778,2.41753,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006304,0.006304,0.006304
58,31.7244,2.02884,0.70772,0.47179,2.86436,2.44549,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006238,0.006238,0.006238
59,32.2248,1.92199,0.65796,0.52812,2.88265,2.40999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006172,0.006172,0.006172
60,32.7393,1.92139,0.64506,0.43643,2.83877,2.4262,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006106,0.006106,0.006106
61,33.245,1.99472,0.73076,0.5003,2.86537,2.45697,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00604,0.00604,0.00604
62,33.7625,2.00644,0.51538,0.46281,2.86699,2.43612,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005974,0.005974,0.005974
63,34.2637,1.98869,0.61845,0.4482,2.81591,2.39061,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005908,0.005908,0.005908
64,34.7789,2.04793,0.69666,0.51561,2.8052,2.43916,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005842,0.005842,0.005842
65,35.3301,1.95669,0.46499,0.41021,2.79959,2.38314,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005776,0.005776,0.005776
66,35.8843,1.93216,0.49456,0.5201,2.83982,2.4044,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00571,0.00571,0.00571
67,36.4233,2.04105,0.64131,0.51129,2.77613,2.47365,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005644,0.005644,0.005644
68,36.9739,1.96403,0.60433,0.51646,2.84627,2.41597,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005578,0.005578,0.005578
69,37.5188,1.99602,0.50151,0.50476,2.79441,2.43293,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005512,0.005512,0.005512
70,38.0666,2.03178,0.5209,0.44456,2.79241,2.43803,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005446,0.005446,0.005446
71,38.5943,2.00323,0.43986,0.4713,2.79448,2.35132,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00538,0.00538,0.00538
72,39.1588,1.91376,0.54373,0.47702,2.79481,2.35587,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005314,0.005314,0.005314
73,39.7089,2.03493,0.54818,0.47277,2.76207,2.40694,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005248,0.005248,0.005248
74,40.2614,1.99272,0.53177,0.46908,2.69829,2.35809,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005182,0.005182,0.005182
75,40.8031,2.00315,0.58458,0.44914,2.66788,2.40337,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005116,0.005116,0.005116
76,41.3571,1.97621,0.51634,0.48555,2.6871,2.37559,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00505,0.00505,0.00505
77,41.9018,1.96548,0.43872,0.4263,2.67691,2.34669,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004984,0.004984,0.004984
78,42.4315,1.99835,0.46673,0.49637,2.75725,2.3674,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004918,0.004918,0.004918
79,42.9848,2.05599,0.59067,0.47603,2.71295,2.42625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004852,0.004852,0.004852
80,43.5399,1.9649,0.4472,0.39892,2.68791,2.31311,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004786,0.004786,0.004786
81,44.0921,1.94575,0.45529,0.4594,2.68521,2.33125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00472,0.00472,0.00472
82,44.63,1.93628,0.45231,0.40909,2.66412,2.29984,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004654,0.004654,0.004654
83,45.1724,1.95323,0.51114,0.43884,2.60827,2.31443,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004588,0.004588,0.004588
84,45.725,2.01514,0.46366,0.46274,2.57892,2.31134,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004522,0.004522,0.004522
85,46.2588,1.91605,0.40902,0.44921,2.67804,2.26615,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004456,0.004456,0.004456
86,46.8081,1.86424,0.63401,0.49059,2.62502,2.29705,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00439,0.00439,0.00439
87,47.4831,1.91546,0.39941,0.40581,2.62356,2.25563,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004324,0.004324,0.004324
88,48.0276,2.00599,0.46798,0.4369,2.60777,2.34383,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004258,0.004258,0.004258
89,48.5593,1.91087,0.3754,0.43383,2.53479,2.2439,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004192,0.004192,0.004192
90,49.1124,1.88792,0.49694,0.39009,2.53145,2.25453,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004126,0.004126,0.004126
91,49.6591,1.97394,0.39986,0.46031,2.56704,2.26188,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00406,0.00406,0.00406
92,50.2173,1.8883,0.50497,0.41523,2.48473,2.21355,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003994,0.003994,0.003994
93,50.7542,1.91783,0.40126,0.46906,2.4576,2.25265,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003928,0.003928,0.003928
94,51.3148,2.0104,0.46318,0.4265,2.46913,2.32016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003862,0.003862,0.003862
95,51.837,1.99108,0.43583,0.45044,2.50594,2.32619,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003796,0.003796,0.003796
96,52.3525,2.0188,0.43579,0.44923,2.47148,2.32623,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00373,0.00373,0.00373
97,52.8574,1.97092,0.42524,0.4345,2.45818,2.26067,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003664,0.003664,0.003664
