epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
11,31.1773,1.65375,0.87003,0.51943,1.0023,2.28354,0.87824,0.94643,0.91925,0.4056,0.79443,0.85714,0.77206,0.5865,1.89325,0.60087,0.44421,1.10644,2.68226,0.000934,0.000934,0.000934
12,33.8495,1.52454,0.69365,0.44509,0.90364,2.2417,0.92037,0.91071,0.9589,0.43408,0.89677,0.89286,0.9347,0.83485,1.89568,0.49029,0.30885,0.89711,2.53913,0.0009274,0.0009274,0.0009274
13,36.549,1.54061,0.59397,0.44944,0.88276,2.24279,0.89301,0.92857,0.942,0.35401,0.92235,0.94643,0.96818,0.85784,2.09601,0.47167,0.26114,0.85368,2.81671,0.0009208,0.0009208,0.0009208
14,39.226,1.60279,0.67168,0.47414,0.95554,2.22913,0.89905,0.96429,0.95919,0.42575,0.91773,0.99606,0.9724,0.86587,1.95034,0.51582,0.23774,0.76072,2.58045,0.0009142,0.0009142,0.0009142
15,41.9593,1.56,0.6989,0.37455,0.87826,2.22992,0.91761,0.99451,0.93471,0.37054,0.90117,0.96429,0.93995,0.79797,1.95487,0.48501,0.23253,0.9308,2.68486,0.0009076,0.0009076,0.0009076
16,44.5654,1.4265,0.5792,0.4074,0.89128,2.14437,0.90055,1,0.93973,0.42851,0.9031,1,0.956,0.77764,1.75673,0.43241,0.2394,0.88173,2.4116,0.000901,0.000901,0.000901
17,47.1723,1.42436,0.51435,0.36641,0.88853,2.12671,0.89567,0.98214,0.97162,0.43851,0.91196,1,0.97803,0.80401,1.7992,0.43465,0.23002,0.78755,2.46313,0.0008944,0.0008944,0.0008944
18,49.8915,1.48899,0.50983,0.43999,0.88497,2.13077,0.94361,0.92857,0.98247,0.49607,0.96175,0.94643,0.98812,0.88168,1.74356,0.433,0.22634,0.70142,2.41286,0.0008878,0.0008878,0.0008878
19,52.5848,1.42134,0.4774,0.38859,0.84591,2.10525,0.92812,0.94643,0.98355,0.49927,0.94564,0.96429,0.98972,0.857,1.79827,0.44463,0.23212,0.72476,2.43297,0.0008812,0.0008812,0.0008812
20,55.25,1.30815,0.4877,0.37853,0.81804,2.04281,0.88761,1,0.97843,0.55199,0.94677,0.92857,0.9685,0.79984,1.66386,0.39433,0.19326,0.72036,2.27757,0.0008746,0.0008746,0.0008746
21,57.8958,1.31114,0.47738,0.35644,0.7882,2.02063,0.91289,0.94643,0.975,0.5125,0.91289,0.94643,0.97603,0.87376,1.7239,0.36267,0.17524,0.7019,2.48843,0.000868,0.000868,0.000868
22,60.5492,1.35354,0.47086,0.36929,0.80334,2.04389,0.89651,0.98214,0.97619,0.52874,0.9163,0.97752,0.98264,0.91189,1.64547,0.39858,0.18046,0.67341,2.32746,0.0008614,0.0008614,0.0008614
23,63.4187,1.29211,0.38002,0.28491,0.74325,1.99366,0.98181,0.96407,0.99293,0.48549,0.99552,0.96429,0.99382,0.92476,1.89331,0.37934,0.15952,0.66362,2.53024,0.0008548,0.0008548,0.0008548
24,66.176,1.4579,0.35448,0.36361,0.77177,2.12687,0.98127,0.93565,0.98851,0.41982,1,0.95351,0.99347,0.95506,1.98385,0.36483,0.1338,0.64653,2.53618,0.0008482,0.0008482,0.0008482
25,68.8531,1.27759,0.49607,0.34543,0.71342,1.95038,0.96098,0.94643,0.97802,0.49766,0.97921,0.96429,0.9892,0.94685,1.7705,0.36335,0.14836,0.64912,2.30195,0.0008416,0.0008416,0.0008416
26,71.605,1.39514,0.38036,0.30867,0.76838,2.02217,0.94114,0.94643,0.96759,0.53245,0.9589,0.96429,0.98227,0.93085,1.59679,0.30957,0.16339,0.64763,2.19301,0.000835,0.000835,0.000835
27,74.3879,1.32096,0.33636,0.30388,0.74082,1.96981,0.92854,0.94643,0.97703,0.49603,0.92854,0.94643,0.96082,0.74338,1.67056,0.37581,0.12717,0.72066,2.16531,0.0008284,0.0008284,0.0008284
28,77.1401,1.36288,0.32112,0.32176,0.72215,1.97541,0.92818,0.94643,0.9804,0.44703,0.9462,0.96429,0.98311,0.84524,1.80731,0.35913,0.12963,0.71568,2.34877,0.0008218,0.0008218,0.0008218
29,79.8142,1.36012,0.39548,0.35594,0.77864,1.97568,0.91624,0.97679,0.96971,0.48336,0.94825,0.98165,0.98074,0.92889,1.78033,0.2878,0.13322,0.66996,2.32264,0.0008152,0.0008152,0.0008152
30,82.564,1.28148,0.35255,0.30418,0.71627,1.92442,0.92792,0.96429,0.96964,0.47629,0.97638,0.92857,0.98667,0.94354,1.84736,0.30911,0.16429,0.70352,2.56538,0.0008086,0.0008086,0.0008086
31,85.3202,1.31825,0.34782,0.33177,0.7526,1.93777,0.98178,0.96214,0.99009,0.52488,0.98178,0.96214,0.99264,0.93786,1.64403,0.28525,0.14338,0.61725,2.32892,0.000802,0.000802,0.000802
32,88.1408,1.25911,0.35488,0.3372,0.71822,1.91223,0.9479,0.98214,0.99052,0.48707,0.93045,0.96429,0.97933,0.9184,1.81524,0.24055,0.11831,0.6477,2.51934,0.0007954,0.0007954,0.0007954
33,90.864,1.25673,0.33093,0.27947,0.68438,1.89128,0.96449,0.97023,0.99305,0.4797,0.97641,0.98214,0.99375,0.95711,1.8507,0.22849,0.09248,0.67104,2.56074,0.0007888,0.0007888,0.0007888
34,93.4661,1.36824,0.34974,0.27957,0.73114,1.9714,0.94628,0.94643,0.98812,0.57472,0.95598,0.96429,0.99003,0.94383,1.47006,0.29616,0.10923,0.60306,2.08315,0.0007822,0.0007822,0.0007822
35,96.3456,1.25779,0.29716,0.25007,0.69275,1.93622,0.91997,0.96429,0.98435,0.60196,0.91997,0.96429,0.96135,0.91454,1.42486,0.26964,0.10471,0.60922,2.03696,0.0007756,0.0007756,0.0007756
36,99.0509,1.30582,0.33123,0.25737,0.72753,1.90017,0.88601,0.96429,0.9749,0.50438,0.88601,0.96429,0.9566,0.91621,1.67826,0.22462,0.10018,0.66054,2.38969,0.000769,0.000769,0.000769
37,101.701,1.29742,0.34073,0.26279,0.6991,1.94175,0.94594,0.98214,0.98536,0.48354,0.9627,0.98214,0.9867,0.94145,1.71168,0.30413,0.11822,0.64818,2.31044,0.0007624,0.0007624,0.0007624
38,104.347,1.26522,0.43041,0.30953,0.71651,1.88008,0.96041,0.98214,0.98167,0.51944,0.96041,0.98214,0.98417,0.93909,1.64837,0.31384,0.11393,0.60894,2.24392,0.0007558,0.0007558,0.0007558
39,107.025,1.29664,0.3203,0.29779,0.69761,1.89628,0.94279,0.98214,0.98262,0.51438,0.94548,0.98214,0.98609,0.95681,1.64988,0.23472,0.09033,0.62974,2.23499,0.0007492,0.0007492,0.0007492
40,109.728,1.19762,0.29446,0.24477,0.66774,1.84109,0.94809,1,0.98287,0.53055,0.94809,1,0.98511,0.91676,1.63578,0.27223,0.08603,0.6064,2.24265,0.0007426,0.0007426,0.0007426
41,112.391,1.23272,0.32204,0.25513,0.72351,1.84983,0.91031,0.98214,0.98389,0.5618,0.95113,0.92857,0.97215,0.84648,1.51193,0.39636,0.09345,0.57051,2.09815,0.000736,0.000736,0.000736
42,115.037,1.17275,0.27024,0.23371,0.66257,1.79921,0.9268,0.94643,0.97478,0.52641,0.9285,0.92766,0.95695,0.8482,1.63146,0.38318,0.09687,0.60595,2.22378,0.0007294,0.0007294,0.0007294
43,117.797,1.27421,0.31178,0.24299,0.68978,1.84142,0.93087,0.96192,0.98192,0.4908,0.93014,0.95101,0.98238,0.95151,1.80403,0.20853,0.08471,0.63302,2.41059,0.0007228,0.0007228,0.0007228
44,120.674,1.27971,0.32192,0.28043,0.73566,1.89734,0.96402,0.95711,0.98473,0.54927,0.97554,0.96429,0.98612,0.9621,1.57679,0.25364,0.09404,0.57935,2.13361,0.0007162,0.0007162,0.0007162
45,123.588,1.15426,0.28359,0.24,0.63718,1.77191,0.94978,0.92857,0.98332,0.54421,0.96804,0.94643,0.98434,0.95714,1.56971,0.26192,0.08959,0.59491,2.13522,0.0007096,0.0007096,0.0007096
46,126.222,1.1335,0.30006,0.29735,0.66682,1.76057,0.94195,0.94643,0.97643,0.57124,0.94195,0.94643,0.97996,0.95159,1.45789,0.23001,0.08074,0.61086,2.07627,0.000703,0.000703,0.000703
47,128.946,1.21503,0.257,0.30314,0.65601,1.80365,0.94706,0.95852,0.97388,0.63796,0.94706,0.95852,0.98081,0.94761,1.24093,0.26266,0.09673,0.57158,1.80355,0.0006964,0.0006964,0.0006964
48,131.624,1.15371,0.2412,0.24652,0.65041,1.75678,0.94328,0.96429,0.97451,0.62036,0.94328,0.96429,0.98054,0.94083,1.31366,0.28241,0.10121,0.58386,1.83117,0.0006898,0.0006898,0.0006898
49,134.371,1.19697,0.22304,0.23345,0.66409,1.76969,0.96396,0.95534,0.97131,0.50934,0.96396,0.95534,0.97675,0.94724,1.65891,0.24898,0.08733,0.63238,2.1294,0.0006832,0.0006832,0.0006832
50,136.944,1.24141,0.27915,0.29486,0.70357,1.80325,0.95763,0.94643,0.95996,0.55661,0.95908,0.94643,0.96991,0.92205,1.45566,0.26016,0.09196,0.61098,1.95945,0.0006766,0.0006766,0.0006766
51,139.592,1.20429,0.26958,0.26905,0.67495,1.78979,0.94333,0.94643,0.96304,0.60187,0.94333,0.94643,0.97553,0.94002,1.30906,0.26321,0.09054,0.57534,1.85708,0.00067,0.00067,0.00067
52,142.377,1.16548,0.25909,0.26029,0.64317,1.73813,0.92964,0.94643,0.97064,0.63349,0.93723,0.94643,0.97868,0.93678,1.21627,0.2278,0.08026,0.54868,1.80555,0.0006634,0.0006634,0.0006634
53,145.12,1.13379,0.24509,0.27009,0.64276,1.73432,0.87032,1,0.98167,0.65702,0.93698,0.96429,0.98659,0.95161,1.21419,0.22006,0.10851,0.56414,1.78807,0.0006568,0.0006568,0.0006568
54,147.704,1.11722,0.24626,0.27826,0.65976,1.70568,0.95885,0.94643,0.985,0.65879,0.95486,0.94643,0.98683,0.95728,1.18765,0.2168,0.13041,0.51234,1.78202,0.0006502,0.0006502,0.0006502
55,150.294,1.11657,0.18823,0.23338,0.588,1.71612,0.95891,0.94643,0.98763,0.639,0.96377,0.96429,0.9889,0.97021,1.2214,0.20537,0.1155,0.5131,1.80001,0.0006436,0.0006436,0.0006436
56,152.972,1.07426,0.21893,0.23327,0.61353,1.63787,0.94602,0.98214,0.98988,0.64894,0.98174,0.96008,0.99058,0.98745,1.23029,0.18005,0.09291,0.52148,1.81354,0.000637,0.000637,0.000637
57,155.878,0.99457,0.19455,0.17824,0.55337,1.60616,0.9821,0.97992,0.98989,0.65044,0.9821,0.97992,0.98989,0.98041,1.18933,0.19014,0.07582,0.52722,1.74958,0.0006304,0.0006304,0.0006304
58,158.678,1.02926,0.19492,0.21112,0.58828,1.62852,0.96879,0.98214,0.98983,0.65423,0.96879,0.98214,0.98983,0.97488,1.19601,0.20456,0.06756,0.52978,1.74623,0.0006238,0.0006238,0.0006238
59,161.398,1.03902,0.21968,0.20341,0.59114,1.56236,0.96484,0.98019,0.98304,0.67155,0.9468,0.95341,0.95291,0.92283,1.15995,0.23575,0.06043,0.52252,1.75868,0.0006172,0.0006172,0.0006172
60,164.23,1.07407,0.25938,0.2166,0.63458,1.66837,0.95772,0.96429,0.98306,0.68809,0.98158,0.95154,0.9836,0.96635,1.05054,0.21476,0.05766,0.51626,1.66952,0.0006106,0.0006106,0.0006106
61,167.045,1.0462,0.24851,0.24689,0.59806,1.63463,0.96481,0.97914,0.98271,0.70339,0.96481,0.97914,0.9836,0.96221,0.98758,0.21884,0.06144,0.49787,1.6303,0.000604,0.000604,0.000604
62,169.877,1.00838,0.20391,0.22308,0.61401,1.61552,0.94234,0.96429,0.97979,0.6863,0.94234,0.96429,0.98129,0.97033,1.08444,0.20753,0.06391,0.50854,1.70853,0.0005974,0.0005974,0.0005974
63,172.581,1.05141,0.27352,0.23701,0.60132,1.62464,0.94641,0.94604,0.97078,0.68784,0.94641,0.94604,0.9751,0.96127,1.0847,0.30257,0.06811,0.57094,1.71592,0.0005908,0.0005908,0.0005908
64,175.337,1.0182,0.2686,0.2333,0.61074,1.58521,0.94605,0.93949,0.96621,0.68709,0.94605,0.93949,0.96821,0.94269,1.07148,0.36105,0.0722,0.57449,1.72518,0.0005842,0.0005842,0.0005842
65,178.068,1.02369,0.24024,0.21901,0.64997,1.62115,0.94387,0.94643,0.97189,0.63459,0.94387,0.94643,0.98091,0.96011,1.24621,0.24126,0.06914,0.56775,1.88722,0.0005776,0.0005776,0.0005776
66,180.942,1.00952,0.22327,0.21353,0.58215,1.58345,0.96409,0.95881,0.98493,0.57528,0.96409,0.95881,0.98965,0.96905,1.47425,0.20936,0.07687,0.5656,2.13069,0.000571,0.000571,0.000571
67,183.603,1.03419,0.20756,0.19859,0.57283,1.55979,0.9648,0.97906,0.98679,0.60542,0.9648,0.97906,0.98981,0.98109,1.36885,0.18033,0.07406,0.52319,1.98489,0.0005644,0.0005644,0.0005644
68,186.3,1.00531,0.20727,0.21412,0.55473,1.58191,0.96489,0.98158,0.98806,0.6361,0.9903,0.96429,0.99096,0.9841,1.29324,0.17679,0.07397,0.53187,1.93814,0.0005578,0.0005578,0.0005578
69,189.201,0.97565,0.20312,0.19583,0.54216,1.59861,0.94153,0.98214,0.98931,0.66947,0.96963,0.96429,0.99181,0.98011,1.20225,0.1468,0.05987,0.51722,1.87216,0.0005512,0.0005512,0.0005512
70,191.909,0.96205,0.20113,0.15819,0.54167,1.54404,0.9157,0.98214,0.98844,0.68993,0.98141,0.94282,0.99062,0.9783,1.12196,0.1364,0.05189,0.51116,1.7499,0.0005446,0.0005446,0.0005446
71,194.591,0.96854,0.19678,0.20341,0.53831,1.53783,0.91913,0.96429,0.98621,0.704,0.93982,0.98214,0.98753,0.95395,1.01761,0.18286,0.06005,0.51446,1.69381,0.000538,0.000538,0.000538
72,197.236,0.93281,0.16954,0.19769,0.5356,1.51249,0.94553,0.9299,0.98769,0.7043,0.96401,0.9568,0.98901,0.94222,1.0553,0.1976,0.05525,0.51603,1.70697,0.0005314,0.0005314,0.0005314
73,199.991,0.95905,0.21657,0.17706,0.55813,1.50883,0.9862,0.92857,0.98992,0.71047,0.96071,0.96429,0.99124,0.91583,1.05638,0.22196,0.06261,0.49964,1.76536,0.0005248,0.0005248,0.0005248
74,202.787,0.95965,0.18753,0.21371,0.60084,1.48488,0.94797,0.97615,0.98952,0.71033,0.96331,0.98214,0.99052,0.94036,1.04544,0.20921,0.06357,0.48263,1.77733,0.0005182,0.0005182,0.0005182
75,205.412,1.00957,0.21485,0.25108,0.57222,1.58861,0.95897,0.98214,0.98789,0.68704,0.95897,0.98214,0.98893,0.97057,1.10233,0.1864,0.06981,0.46182,1.73514,0.0005116,0.0005116,0.0005116
76,208.074,0.94462,0.22606,0.20961,0.5495,1.51646,0.9816,0.98214,0.99153,0.69057,0.99329,0.98214,0.99278,0.98295,1.10037,0.15086,0.07576,0.46758,1.74624,0.000505,0.000505,0.000505
77,210.882,0.88165,0.16405,0.18238,0.53266,1.46978,0.97615,0.98214,0.99175,0.68879,1,0.9773,0.993,0.98404,1.1075,0.15107,0.07871,0.46337,1.73327,0.0004984,0.0004984,0.0004984
78,213.691,0.90302,0.20271,0.18333,0.53246,1.46373,0.96208,0.98214,0.99246,0.69807,0.96208,0.98214,0.99246,0.98836,1.03766,0.14873,0.06994,0.43266,1.67321,0.0004918,0.0004918,0.0004918
79,216.403,0.9159,0.18886,0.19387,0.55229,1.46295,0.96277,0.98214,0.9926,0.65728,0.96277,0.98214,0.9926,0.98632,1.15942,0.1341,0.05916,0.46119,1.79712,0.0004852,0.0004852,0.0004852
80,219.06,0.91884,0.17275,0.21591,0.5383,1.46575,0.95749,0.98214,0.99178,0.68094,0.95749,0.98214,0.99178,0.9892,1.06361,0.13676,0.06509,0.45021,1.71195,0.0004786,0.0004786,0.0004786
81,221.842,0.96396,0.16836,0.22797,0.55806,1.54568,0.94793,0.97541,0.99159,0.73191,0.94793,0.97541,0.99159,0.99069,0.93211,0.14744,0.08419,0.43932,1.57096,0.000472,0.000472,0.000472
82,224.471,0.92198,0.20703,0.19481,0.53593,1.50972,0.96442,0.96813,0.99158,0.70676,0.96442,0.96813,0.99158,0.98799,0.98833,0.12503,0.07699,0.46476,1.6456,0.0004654,0.0004654,0.0004654
83,227.079,0.92675,0.14286,0.15043,0.49122,1.43716,0.9622,0.98214,0.99282,0.70014,0.9622,0.98214,0.99282,0.98789,1.03482,0.11246,0.0679,0.47095,1.67916,0.0004588,0.0004588,0.0004588
84,229.66,0.87191,0.21927,0.18003,0.50754,1.4469,0.96551,0.99978,0.99235,0.69903,0.96551,0.99978,0.99235,0.98156,1.04816,0.14264,0.0632,0.465,1.69656,0.0004522,0.0004522,0.0004522
85,232.311,0.89641,0.17008,0.13911,0.50048,1.47534,0.95981,1,0.99164,0.72658,0.95981,1,0.99164,0.9906,0.9275,0.1329,0.05377,0.44482,1.56866,0.0004456,0.0004456,0.0004456
86,235.007,0.90102,0.1764,0.19759,0.54088,1.42513,0.9569,1,0.99116,0.72907,0.9569,1,0.99198,0.99077,0.92335,0.12367,0.04829,0.44939,1.57203,0.000439,0.000439,0.000439
87,237.768,0.85321,0.12915,0.15813,0.48911,1.40633,0.94652,1,0.99094,0.72055,0.94652,1,0.99179,0.98771,0.96537,0.11387,0.04811,0.47764,1.59509,0.0004324,0.0004324,0.0004324
88,240.4,0.87292,0.14023,0.15735,0.50611,1.42037,0.9467,1,0.99127,0.70128,0.9467,1,0.99144,0.98937,1.05443,0.1285,0.05279,0.45961,1.68139,0.0004258,0.0004258,0.0004258
89,243.018,0.83035,0.15568,0.1419,0.4906,1.40149,0.9649,0.98184,0.99055,0.7182,0.9649,0.98184,0.99055,0.98428,1.0141,0.15254,0.05751,0.43733,1.65292,0.0004192,0.0004192,0.0004192
90,245.83,0.89078,0.14359,0.18999,0.50898,1.43782,0.9634,0.98214,0.99007,0.71646,0.9634,0.98214,0.99007,0.98367,1.01848,0.16406,0.05451,0.44587,1.66538,0.0004126,0.0004126,0.0004126
91,248.605,0.80937,0.17955,0.13924,0.4674,1.37671,0.94805,1,0.99309,0.72004,0.94805,1,0.99309,0.99214,0.99447,0.14203,0.04721,0.4394,1.66628,0.000406,0.000406,0.000406
92,251.255,0.81615,0.13855,0.11661,0.43509,1.37836,0.9488,1,0.9936,0.69733,0.9488,1,0.9936,0.9936,1.04252,0.1243,0.04836,0.46616,1.70004,0.0003994,0.0003994,0.0003994
93,253.949,0.86589,0.16121,0.14276,0.51448,1.42662,0.94767,1,0.9936,0.6882,0.94767,1,0.9936,0.9936,1.07393,0.11998,0.047,0.46688,1.74053,0.0003928,0.0003928,0.0003928
94,256.892,0.84271,0.14911,0.13919,0.49059,1.38659,0.96099,1,0.99412,0.66431,0.96099,1,0.99412,0.99196,1.16254,0.10918,0.04333,0.47533,1.846,0.0003862,0.0003862,0.0003862
95,259.773,0.92078,0.13866,0.1613,0.49489,1.44685,0.95701,1,0.99269,0.69929,0.95701,1,0.99269,0.99169,1.07576,0.10922,0.04224,0.4613,1.74997,0.0003796,0.0003796,0.0003796
96,262.61,0.81546,0.1428,0.1339,0.45972,1.35162,0.94886,1,0.99272,0.70863,0.94886,1,0.99272,0.9917,1.00596,0.1246,0.04796,0.45556,1.73163,0.000373,0.000373,0.000373
97,265.268,0.86881,0.14283,0.17287,0.52944,1.39927,0.96205,1,0.99155,0.70708,0.96205,1,0.99155,0.99048,1.03127,0.12152,0.04447,0.45207,1.76635,0.0003664,0.0003664,0.0003664
98,268.114,0.8215,0.11393,0.12816,0.46395,1.38768,0.92922,1,0.98904,0.68828,0.92922,1,0.98904,0.98794,1.05117,0.1045,0.04008,0.44935,1.77538,0.0003598,0.0003598,0.0003598
99,270.925,0.8341,0.13049,0.13731,0.49491,1.37798,0.93321,0.99807,0.98991,0.70003,0.93321,0.99807,0.98991,0.98732,1.02834,0.1082,0.04049,0.45474,1.74801,0.0003532,0.0003532,0.0003532
100,273.619,0.84211,0.14315,0.12391,0.48008,1.3841,0.946,1,0.99109,0.73733,0.946,1,0.99109,0.97613,0.95068,0.1122,0.03659,0.41431,1.6837,0.0003466,0.0003466,0.0003466
101,276.214,0.86487,0.14165,0.17102,0.48342,1.4302,0.94747,1,0.99253,0.72236,0.94747,1,0.99253,0.97608,1.02606,0.11434,0.03192,0.42162,1.73234,0.00034,0.00034,0.00034
102,278.942,0.85804,0.14562,0.16885,0.48638,1.3906,0.94753,1,0.99181,0.71679,0.94753,1,0.99181,0.98935,1.05043,0.1133,0.03327,0.42809,1.73769,0.0003334,0.0003334,0.0003334
103,281.663,0.88223,0.2041,0.21664,0.51735,1.42261,0.94868,1,0.99253,0.72453,0.94868,1,0.99253,0.98998,1.01675,0.13393,0.0397,0.42899,1.72533,0.0003268,0.0003268,0.0003268
104,284.35,0.84034,0.13786,0.12799,0.49765,1.37305,0.96543,0.99752,0.99198,0.72055,0.96543,0.99752,0.99198,0.98788,0.98215,0.1326,0.04575,0.42291,1.70951,0.0003202,0.0003202,0.0003202
105,286.997,0.75104,0.13084,0.14273,0.44575,1.33242,0.96546,0.9983,0.99068,0.71632,0.96546,0.9983,0.99161,0.98923,1.0012,0.10239,0.04167,0.42202,1.69274,0.0003136,0.0003136,0.0003136
106,289.648,0.80649,0.13499,0.14194,0.4682,1.36752,0.96288,0.98214,0.99179,0.71279,0.96288,0.98214,0.99253,0.99012,0.99437,0.09778,0.04141,0.41968,1.67112,0.000307,0.000307,0.000307
107,292.446,0.71996,0.12186,0.14057,0.41774,1.26691,0.9757,0.98214,0.99332,0.71603,0.9757,0.98214,0.99332,0.99108,0.99671,0.10031,0.04634,0.41411,1.67528,0.0003004,0.0003004,0.0003004
108,295.159,0.78525,0.15469,0.12257,0.45013,1.32542,0.97723,0.98214,0.99253,0.71959,0.97723,0.98214,0.99253,0.98686,1.00764,0.10611,0.04714,0.41475,1.70079,0.0002938,0.0002938,0.0002938
109,297.753,0.82358,0.14118,0.14728,0.47923,1.35971,0.97327,0.98214,0.9915,0.71904,0.97327,0.98214,0.9915,0.98576,1.01397,0.10226,0.04472,0.42065,1.697,0.0002872,0.0002872,0.0002872
110,300.451,0.81713,0.14192,0.15683,0.49483,1.34191,0.9741,0.98214,0.99014,0.73334,0.9741,0.98214,0.99104,0.99086,1.01531,0.09451,0.04097,0.43198,1.70977,0.0002806,0.0002806,0.0002806
111,303.276,0.78597,0.14845,0.12903,0.47536,1.29187,0.97542,0.98214,0.98961,0.73168,0.97542,0.98214,0.9905,0.98774,0.99628,0.10017,0.04394,0.43139,1.69487,0.000274,0.000274,0.000274
112,306.098,0.77983,0.13409,0.14779,0.43359,1.28246,0.97597,0.98214,0.99117,0.72633,0.97597,0.98214,0.99117,0.98577,0.99341,0.10491,0.04399,0.45063,1.7053,0.0002674,0.0002674,0.0002674
113,308.76,0.72412,0.13541,0.148,0.45206,1.29947,0.97139,0.98214,0.99223,0.69764,0.97139,0.98214,0.99223,0.99048,1.05632,0.09996,0.03775,0.44049,1.77416,0.0002608,0.0002608,0.0002608
114,311.382,0.74107,0.16446,0.13465,0.47286,1.31031,0.96413,0.98214,0.9925,0.69051,0.96413,0.98214,0.9925,0.9925,1.09565,0.09633,0.03729,0.46086,1.82752,0.0002542,0.0002542,0.0002542
115,314.063,0.73793,0.14253,0.13496,0.41424,1.27376,0.96295,0.98214,0.99264,0.7,0.96295,0.98214,0.99264,0.99264,1.05847,0.09681,0.03848,0.45864,1.78353,0.0002476,0.0002476,0.0002476
116,316.8,0.7279,0.14385,0.1671,0.44732,1.26475,0.96482,0.97964,0.99228,0.7166,0.96482,0.97964,0.99228,0.99044,1.03187,0.09816,0.04164,0.43766,1.75245,0.000241,0.000241,0.000241
117,319.422,0.79432,0.1319,0.12,0.46315,1.30321,0.96476,0.97777,0.99105,0.70807,0.96476,0.97777,0.99105,0.99105,1.02956,0.09748,0.04596,0.43888,1.76013,0.0002344,0.0002344,0.0002344
118,322.004,0.74884,0.13674,0.1319,0.47989,1.26426,0.96478,0.97838,0.99142,0.72312,0.96478,0.97838,0.99142,0.99142,1.00624,0.09793,0.04857,0.43957,1.7451,0.0002278,0.0002278,0.0002278
119,324.705,0.75876,0.15716,0.14382,0.46789,1.27879,0.96489,0.98159,0.99183,0.72534,0.96489,0.98159,0.99183,0.99183,0.97193,0.09972,0.04925,0.42225,1.71551,0.0002212,0.0002212,0.0002212
120,327.594,0.73331,0.11705,0.14123,0.46644,1.2801,0.96436,0.96654,0.99219,0.73627,0.96436,0.96654,0.99219,0.99219,0.96176,0.09608,0.04777,0.40943,1.69635,0.0002146,0.0002146,0.0002146
121,330.45,0.70548,0.15534,0.13769,0.47383,1.24037,0.97953,0.98214,0.99296,0.73992,0.97953,0.98214,0.99296,0.99296,0.98178,0.0999,0.05682,0.40303,1.69303,0.000208,0.000208,0.000208
