epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
36,10.2252,3.11521,2.12154,0.70849,3.03585,2.99767,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00769,0.00769,0.00769
37,10.5279,2.79704,2.55012,0.72162,3.0003,2.86595,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007624,0.007624,0.007624
38,10.8202,2.97275,1.74427,0.69525,3.13211,3.12826,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007558,0.007558,0.007558
39,11.1089,3.11266,2.00507,0.69945,3.08373,3.088,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007492,0.007492,0.007492
40,11.4454,2.94683,1.90296,0.70232,2.98638,3.04159,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007426,0.007426,0.007426
41,11.7416,2.87073,1.65396,0.68676,3.21201,2.89746,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00736,0.00736,0.00736
42,12.0345,2.97475,1.73406,0.69078,3.14526,3.03245,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007294,0.007294,0.007294
43,12.3354,2.7604,2.05287,0.69078,2.90323,2.78373,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007228,0.007228,0.007228
44,12.6315,2.92584,1.94623,0.69104,2.97743,2.88266,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007162,0.007162,0.007162
45,12.9573,2.74912,1.9113,0.68354,3.28975,2.90356,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007096,0.007096,0.007096
46,13.2701,2.95511,1.87639,0.68802,3.00912,2.96664,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00703,0.00703,0.00703
47,13.5845,2.7015,1.55282,0.67278,3.30442,2.84432,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006964,0.006964,0.006964
48,13.8873,2.6424,1.92469,0.69077,3.05868,2.72638,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006898,0.006898,0.006898
49,14.1979,2.92446,1.94533,0.66817,3.17071,2.98561,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006832,0.006832,0.006832
50,14.4989,2.89058,1.56251,0.65745,3.19055,2.98024,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006766,0.006766,0.006766
51,14.7943,2.85413,1.34957,0.67288,3.09523,2.96218,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0067,0.0067,0.0067
52,15.1014,2.8665,1.42817,0.67299,3.23527,2.8877,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006634,0.006634,0.006634
53,15.4133,2.86209,2.14789,0.65953,3.08958,2.82452,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006568,0.006568,0.006568
54,15.7249,2.88412,1.66421,0.68618,3.04419,2.85958,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006502,0.006502,0.006502
55,16.0266,2.8866,1.50502,0.66574,3.25321,2.94531,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006436,0.006436,0.006436
56,16.3149,2.45147,1.48412,0.65703,2.90206,2.66013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00637,0.00637,0.00637
57,16.6068,2.62454,1.44278,0.64858,3.04666,2.8423,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006304,0.006304,0.006304
58,16.9085,2.64859,1.9958,0.64572,2.97645,2.72914,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006238,0.006238,0.006238
59,17.197,2.73894,1.63117,0.65768,3.13262,2.8988,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006172,0.006172,0.006172
60,17.4976,2.84392,1.28155,0.64258,3.04431,2.90812,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006106,0.006106,0.006106
61,17.7994,2.36941,1.77251,0.61406,3.06601,2.53936,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00604,0.00604,0.00604
62,18.1142,2.69374,1.19973,0.6092,3.05972,2.84211,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005974,0.005974,0.005974
63,18.4128,2.66773,1.38746,0.6288,2.97424,2.74763,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005908,0.005908,0.005908
64,18.8471,2.84782,1.65798,0.63397,3.08971,2.66919,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005842,0.005842,0.005842
65,19.1472,2.61927,1.23797,0.67517,2.98138,2.7187,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005776,0.005776,0.005776
66,19.4646,2.63897,1.70878,0.64123,3.34574,2.82255,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00571,0.00571,0.00571
67,19.7758,2.44103,1.28438,0.63514,3.16411,2.76497,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005644,0.005644,0.005644
68,20.0844,2.66493,1.38925,0.6571,3.18483,2.84879,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005578,0.005578,0.005578
69,20.3732,2.43143,1.35815,0.62892,2.82074,2.56596,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005512,0.005512,0.005512
70,20.6705,2.61674,1.35333,0.63172,2.89616,2.75248,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005446,0.005446,0.005446
71,20.9732,2.49168,1.1087,0.63138,3.14427,2.76791,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00538,0.00538,0.00538
72,21.2606,2.30984,1.34542,0.60394,2.77718,2.56118,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005314,0.005314,0.005314
73,21.5573,2.53423,1.01514,0.67215,3.10853,2.63447,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005248,0.005248,0.005248
74,21.8669,2.53418,1.46158,0.57584,2.74608,2.61527,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005182,0.005182,0.005182
75,22.1622,2.51247,1.21809,0.63187,3.15489,2.6232,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005116,0.005116,0.005116
76,22.4636,2.6837,0.91892,0.63883,2.85064,2.73983,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00505,0.00505,0.00505
77,22.7587,2.61806,1.3355,0.65093,3.01613,2.6202,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004984,0.004984,0.004984
78,23.0686,2.46934,1.2366,0.56717,2.81434,2.63211,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004918,0.004918,0.004918
79,23.3959,2.60223,1.41135,0.61018,3.03394,2.77392,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004852,0.004852,0.004852
80,23.6988,2.48309,1.00593,0.63576,3.15108,2.54575,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004786,0.004786,0.004786
81,23.9949,2.48203,0.96757,0.61025,3.29194,2.58014,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00472,0.00472,0.00472
82,24.2936,2.31979,1.00459,0.58127,3.14909,2.60358,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004654,0.004654,0.004654
83,24.5952,2.58841,0.82182,0.58817,2.96637,2.56887,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004588,0.004588,0.004588
84,24.885,2.71272,1.16704,0.59328,3.04619,2.81176,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004522,0.004522,0.004522
85,25.2367,2.62562,1.20923,0.63482,3.01366,2.78241,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004456,0.004456,0.004456
86,25.5549,2.61068,0.88868,0.63881,2.91778,2.49698,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00439,0.00439,0.00439
87,25.8525,2.55842,0.97499,0.61533,2.86082,2.80218,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004324,0.004324,0.004324
88,26.1668,2.41631,0.68059,0.62162,3.1595,2.43983,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004258,0.004258,0.004258
89,26.4591,2.25729,1.03181,0.56134,2.73399,2.32068,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004192,0.004192,0.004192
90,26.7582,2.122,0.89487,0.61409,2.72891,2.54001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004126,0.004126,0.004126
91,27.0573,2.42715,0.84874,0.62992,2.95643,2.60583,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00406,0.00406,0.00406
92,27.3608,2.31451,0.79851,0.57516,2.87325,2.64661,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003994,0.003994,0.003994
93,27.6884,2.57599,1.12362,0.61618,3.00821,2.57598,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003928,0.003928,0.003928
94,27.9982,2.57105,0.83017,0.68348,3.02952,2.76778,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003862,0.003862,0.003862
95,28.33,2.39553,0.90051,0.60522,2.69744,2.56227,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003796,0.003796,0.003796
96,28.6481,2.40163,0.84154,0.62952,3.00512,2.54188,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00373,0.00373,0.00373
