epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
79,121.416,0.88148,0.16335,0.26571,0.53924,1.15663,0.91909,0.9274,0.94196,0.63915,0.91909,0.9274,0.95018,0.94018,1.00544,0.13208,0.10661,0.54129,1.16722,0.0004852,0.0004852,0.0004852
80,123.139,0.8895,0.13872,0.27619,0.56339,1.18295,0.9052,0.93878,0.94772,0.62015,0.9052,0.93878,0.95223,0.94269,1.05147,0.12567,0.10314,0.54356,1.21289,0.0004786,0.0004786,0.0004786
81,124.863,1.00063,0.11844,0.33035,0.59104,1.2648,0.91484,0.95918,0.95272,0.5559,0.91484,0.95918,0.95599,0.94675,1.27291,0.12197,0.11105,0.59642,1.40433,0.000472,0.000472,0.000472
82,126.568,0.87532,0.13253,0.27915,0.52833,1.16833,0.91992,0.95918,0.9478,0.49209,0.91992,0.95918,0.94905,0.93696,1.48544,0.14279,0.12383,0.63176,1.57202,0.0004654,0.0004654,0.0004654
83,128.269,0.86167,0.13389,0.27326,0.49425,1.15185,0.93993,0.95809,0.95242,0.52743,0.93993,0.95809,0.95507,0.94103,1.37294,0.15086,0.12019,0.60141,1.45804,0.0004588,0.0004588,0.0004588
84,129.965,0.9027,0.14018,0.26882,0.50209,1.17322,0.92706,0.95918,0.95372,0.63683,0.92296,0.97795,0.96132,0.95048,1.01005,0.15014,0.10512,0.50605,1.16389,0.0004522,0.0004522,0.0004522
85,131.676,0.88245,0.15082,0.24257,0.52913,1.18641,0.92016,0.95918,0.95537,0.66437,0.92016,0.95918,0.96351,0.9556,0.98385,0.15414,0.1037,0.5119,1.14352,0.0004456,0.0004456,0.0004456
86,133.378,0.87925,0.14964,0.30755,0.54334,1.16922,0.90045,0.95918,0.9424,0.65409,0.90441,0.97959,0.96121,0.95541,1.01118,0.14674,0.10429,0.50688,1.17119,0.000439,0.000439,0.000439
87,135.095,0.81915,0.12574,0.27757,0.50186,1.1463,0.89846,0.93878,0.9468,0.65861,0.90257,0.95918,0.96772,0.95509,0.99636,0.15935,0.10573,0.55112,1.16593,0.0004324,0.0004324,0.0004324
88,136.802,0.76587,0.12009,0.27037,0.47872,1.14702,0.91998,0.93849,0.94193,0.67344,0.91998,0.93849,0.94835,0.93948,0.93579,0.18263,0.10862,0.59994,1.11814,0.0004258,0.0004258,0.0004258
89,138.524,0.81916,0.13562,0.26328,0.50411,1.11539,0.89215,0.91837,0.94366,0.67573,0.89215,0.91837,0.95029,0.94168,0.94951,0.1833,0.09464,0.59702,1.11024,0.0004192,0.0004192,0.0004192
90,140.22,0.86362,0.135,0.25093,0.51776,1.17447,0.91826,0.91709,0.938,0.66651,0.91826,0.91709,0.94339,0.93746,1.00308,0.18007,0.09006,0.59323,1.1443,0.0004126,0.0004126,0.0004126
