epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
27,57.7766,1.12983,0.29682,0.35163,0.67914,1.61493,0.91426,0.96078,0.98255,0.55204,0.91426,0.96078,0.98255,0.93726,1.52824,0.23223,0.14688,0.62134,1.9473,0.0008284,0.0008284,0.0008284
28,60.1861,1.26504,0.25296,0.36623,0.66232,1.67198,0.93698,0.94118,0.98662,0.59452,0.93698,0.94118,0.98703,0.96094,1.40891,0.21076,0.13259,0.59561,1.76485,0.0008218,0.0008218,0.0008218
29,62.307,1.19782,0.31945,0.39862,0.6854,1.62736,0.94129,0.94311,0.98413,0.62353,0.94129,0.94311,0.98496,0.96028,1.39305,0.2314,0.13893,0.57429,1.75088,0.0008152,0.0008152,0.0008152
30,64.4152,1.16465,0.27844,0.34707,0.62248,1.58923,0.97712,0.96078,0.98234,0.53571,0.97712,0.96078,0.98474,0.94378,1.66893,0.2481,0.14416,0.60433,1.96994,0.0008086,0.0008086,0.0008086
31,66.4549,1.14678,0.28582,0.33678,0.66436,1.61777,0.95515,0.96078,0.97517,0.57293,1,0.95668,0.98963,0.92351,1.50783,0.28586,0.15934,0.58595,1.87235,0.000802,0.000802,0.000802
32,68.6299,1.11149,0.25026,0.34629,0.64575,1.57707,0.97849,0.96078,0.97391,0.56283,0.99449,0.96078,0.99051,0.94417,1.45085,0.27965,0.15397,0.55406,1.88595,0.0007954,0.0007954,0.0007954
33,70.7805,1.13383,0.2912,0.30496,0.60223,1.62897,0.95794,0.98039,0.98267,0.52098,0.95794,0.98039,0.99247,0.95146,1.6546,0.23433,0.13082,0.60812,2.23357,0.0007888,0.0007888,0.0007888
34,72.8959,1.22346,0.34538,0.3072,0.65966,1.65953,0.98026,0.97398,0.98721,0.58621,0.98026,0.97398,0.99231,0.95569,1.42609,0.2431,0.15182,0.55902,1.90777,0.0007822,0.0007822,0.0007822
35,74.9308,1.07384,0.2305,0.27912,0.5737,1.57372,0.97843,0.96078,0.986,0.58614,0.97843,0.96078,0.9904,0.96228,1.40471,0.22964,0.15786,0.55882,1.8538,0.0007756,0.0007756,0.0007756
36,76.9044,1.11231,0.27085,0.27435,0.60896,1.58878,0.97281,0.94118,0.98064,0.57175,0.99308,0.96078,0.98886,0.9612,1.54231,0.22774,0.14141,0.64692,1.95171,0.000769,0.000769,0.000769
37,78.9173,1.14866,0.29172,0.26118,0.61027,1.64089,0.97959,0.94099,0.98474,0.56292,1,0.96045,0.98765,0.96571,1.54001,0.22274,0.11741,0.65475,1.9274,0.0007624,0.0007624,0.0007624
38,81.0838,1.0438,0.32081,0.32728,0.64729,1.56007,0.99165,0.92157,0.98403,0.56197,0.97495,0.96078,0.97975,0.96011,1.51962,0.22291,0.11303,0.61933,1.94041,0.0007558,0.0007558,0.0007558
39,83.1736,1.14669,0.25135,0.32059,0.63251,1.56475,0.97815,0.92157,0.98673,0.5363,0.99304,0.94118,0.98939,0.96177,1.59366,0.18631,0.10412,0.6382,2.04813,0.0007492,0.0007492,0.0007492
40,85.3812,1.05182,0.26574,0.26104,0.56616,1.57444,0.97942,0.93345,0.98666,0.57646,0.99097,0.94118,0.98952,0.97891,1.41403,0.15696,0.10337,0.5578,1.88367,0.0007426,0.0007426,0.0007426
41,87.5521,1.09322,0.25833,0.28208,0.61017,1.56614,0.97946,0.93521,0.99005,0.53757,0.9858,0.94118,0.99046,0.98387,1.60675,0.15846,0.09446,0.58684,2.05448,0.000736,0.000736,0.000736
42,89.4904,1.02065,0.20674,0.25912,0.55278,1.51751,0.94211,0.9574,0.98813,0.53575,0.98653,0.94118,0.98893,0.96611,1.63445,0.17028,0.09227,0.59015,2.05025,0.0007294,0.0007294,0.0007294
43,91.4176,1.08115,0.26126,0.26027,0.55446,1.5378,0.97716,0.96078,0.98674,0.58947,0.97716,0.96078,0.98844,0.96941,1.4731,0.17543,0.08905,0.60112,1.87386,0.0007228,0.0007228,0.0007228
44,93.4306,1.12447,0.2688,0.30245,0.62718,1.56509,0.93977,0.96078,0.98177,0.60181,0.97662,0.96078,0.98458,0.97152,1.41238,0.14371,0.088,0.62734,1.84039,0.0007162,0.0007162,0.0007162
45,95.7328,1.01026,0.2383,0.26121,0.58074,1.49582,0.94226,0.96002,0.98729,0.58751,0.97575,0.96078,0.98968,0.98026,1.49772,0.13392,0.08953,0.63975,1.90647,0.0007096,0.0007096,0.0007096
46,97.8049,1.03526,0.23686,0.29369,0.59084,1.47991,0.92721,0.99912,0.99086,0.62685,0.96146,0.97846,0.9931,0.99173,1.38959,0.13205,0.10288,0.52953,1.82007,0.000703,0.000703,0.000703
47,99.9301,1.06954,0.24106,0.32481,0.59528,1.52316,0.94435,0.99825,0.9925,0.65256,0.97484,1,0.99442,0.98329,1.32934,0.13435,0.11884,0.50053,1.75264,0.0006964,0.0006964,0.0006964
48,101.887,1.02621,0.18168,0.26413,0.59816,1.52308,0.95783,1,0.99307,0.63422,1,0.97649,0.99481,0.97053,1.34118,0.13744,0.1222,0.49449,1.77707,0.0006898,0.0006898,0.0006898
49,103.855,1.03148,0.18478,0.25039,0.58379,1.49125,0.9442,0.99543,0.98842,0.63204,0.99755,0.96078,0.99368,0.97462,1.3408,0.12526,0.11105,0.52852,1.71763,0.0006832,0.0006832,0.0006832
50,105.902,1.05904,0.20104,0.2903,0.60774,1.5123,0.95956,0.96078,0.97647,0.67071,0.99537,0.96078,0.98848,0.96914,1.19695,0.14883,0.10514,0.52456,1.59805,0.0006766,0.0006766,0.0006766
