epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,38.0706,0.97614,0.21981,0.36525,0.66731,1.26074,0.93599,0.89537,0.9443,0.51001,0.93599,0.89537,0.94701,0.92735,1.474,0.23309,0.13717,0.71416,1.52502,0.0007294,0.0007294,0.0007294
43,38.9084,1.0423,0.1873,0.3729,0.64659,1.26648,0.93762,0.92022,0.94494,0.62902,0.93762,0.92022,0.95668,0.93541,1.15729,0.19586,0.13284,0.66777,1.25519,0.0007228,0.0007228,0.0007228
44,39.7513,1.00099,0.21314,0.35295,0.64343,1.25038,0.93735,0.95918,0.95624,0.63264,0.93735,0.95918,0.96991,0.95162,1.16098,0.18184,0.13489,0.60961,1.27195,0.0007162,0.0007162,0.0007162
45,40.5892,0.99294,0.19937,0.34455,0.62031,1.23435,0.91857,0.95918,0.94701,0.60921,0.91857,0.95918,0.95994,0.93401,1.20192,0.17691,0.14012,0.60986,1.2956,0.0007096,0.0007096,0.0007096
46,41.4321,0.90871,0.14214,0.27423,0.55817,1.20862,0.93873,0.938,0.94934,0.66131,0.93873,0.938,0.9712,0.94787,1.077,0.20749,0.1672,0.63758,1.22371,0.000703,0.000703,0.000703
47,42.2939,1.06298,0.20034,0.29055,0.63088,1.28354,0.91419,0.93878,0.95414,0.67468,0.91419,0.93878,0.96609,0.91587,1.08115,0.28568,0.16908,0.64798,1.21518,0.0006964,0.0006964,0.0006964
48,43.1305,0.95151,0.21139,0.33154,0.61872,1.22272,0.85663,0.95918,0.95527,0.6546,0.85663,0.95918,0.96322,0.92176,1.10657,0.29667,0.14832,0.61231,1.27914,0.0006898,0.0006898,0.0006898
49,43.962,1.05494,0.19699,0.32543,0.64319,1.24742,0.88647,0.95918,0.95189,0.65409,0.88647,0.95918,0.96035,0.93149,1.07643,0.27317,0.14481,0.61012,1.2361,0.0006832,0.0006832,0.0006832
50,44.8053,0.92947,0.20634,0.37333,0.6224,1.22233,0.89104,0.89796,0.93691,0.64735,0.89104,0.89796,0.95257,0.92192,1.06868,0.28145,0.14575,0.65983,1.20404,0.0006766,0.0006766,0.0006766
51,45.6514,1.01038,0.21506,0.36953,0.62268,1.27742,0.90202,0.93937,0.94845,0.62003,0.90202,0.93937,0.96233,0.93038,1.15335,0.26818,0.15885,0.62652,1.25925,0.00067,0.00067,0.00067
52,46.4942,0.91036,0.15625,0.31507,0.54849,1.20206,0.93848,0.93399,0.94819,0.60599,0.93848,0.93399,0.95883,0.92666,1.2355,0.26826,0.17139,0.64579,1.30753,0.0006634,0.0006634,0.0006634
53,47.3365,0.90972,0.21392,0.34846,0.59305,1.20258,0.89923,0.93878,0.93924,0.59578,0.89923,0.93878,0.95661,0.92413,1.25743,0.27065,0.17999,0.67566,1.32179,0.0006568,0.0006568,0.0006568
54,48.1738,0.97429,0.17014,0.36435,0.62735,1.23398,0.91983,0.93669,0.92576,0.57282,0.93984,0.95644,0.95757,0.91495,1.26278,0.27336,0.17745,0.68235,1.32384,0.0006502,0.0006502,0.0006502
55,49.018,0.90772,0.16802,0.27271,0.56504,1.1778,0.90099,0.95918,0.93846,0.56916,0.90099,0.95918,0.94581,0.86746,1.30659,0.35957,0.16969,0.66096,1.36716,0.0006436,0.0006436,0.0006436
56,49.8636,0.86829,0.15349,0.31523,0.55839,1.16347,0.91624,0.93878,0.9377,0.57567,0.91624,0.93878,0.93824,0.8081,1.34275,0.46967,0.14723,0.67849,1.37141,0.000637,0.000637,0.000637
57,50.7061,0.88521,0.20446,0.32334,0.55282,1.18589,0.92471,0.91837,0.92956,0.61514,0.92756,0.91837,0.93443,0.83781,1.24374,0.38885,0.15001,0.65382,1.29464,0.0006304,0.0006304,0.0006304
58,51.5589,0.85427,0.16179,0.30059,0.53356,1.16822,0.89442,0.91837,0.92225,0.61035,0.89442,0.91837,0.93579,0.92449,1.17729,0.18099,0.16157,0.65456,1.282,0.0006238,0.0006238,0.0006238
59,52.4067,0.8787,0.17891,0.31109,0.56228,1.17014,0.89476,0.91837,0.91419,0.57944,0.89476,0.91837,0.93237,0.92417,1.23438,0.14377,0.17901,0.68097,1.29189,0.0006172,0.0006172,0.0006172
60,53.2411,0.87623,0.1653,0.29073,0.56341,1.16616,0.86817,0.95918,0.9192,0.5955,0.86817,0.95918,0.92837,0.91944,1.21117,0.15316,0.18091,0.68789,1.26871,0.0006106,0.0006106,0.0006106
61,54.0793,0.90284,0.21945,0.28575,0.61304,1.21392,0.91894,0.93878,0.92792,0.60614,0.91894,0.93878,0.93209,0.92388,1.18914,0.15562,0.17022,0.68351,1.25856,0.000604,0.000604,0.000604
62,54.9142,0.85386,0.14056,0.2957,0.52472,1.16329,0.92699,0.91837,0.94015,0.58914,0.92699,0.91837,0.94015,0.93489,1.24282,0.16054,0.15373,0.66411,1.36463,0.0005974,0.0005974,0.0005974
63,55.7597,0.91755,0.16275,0.31928,0.61201,1.20271,0.95638,0.89497,0.94101,0.59097,0.95638,0.89497,0.9446,0.92985,1.26668,0.1642,0.1451,0.66354,1.36681,0.0005908,0.0005908,0.0005908
64,56.6021,0.85499,0.13875,0.29032,0.50922,1.14375,0.95648,0.89711,0.95824,0.6192,0.95648,0.89711,0.96055,0.9469,1.20937,0.19195,0.15673,0.64302,1.3106,0.0005842,0.0005842,0.0005842
65,57.4435,0.93343,0.13709,0.26059,0.51595,1.19071,0.97142,0.89796,0.96028,0.63474,0.97142,0.89796,0.96215,0.94941,1.13341,0.17587,0.15388,0.63543,1.25337,0.0005776,0.0005776,0.0005776
66,58.2901,0.90367,0.16002,0.30447,0.5336,1.18834,0.93877,0.93862,0.96803,0.65617,0.93877,0.93862,0.96803,0.94892,1.07567,0.16212,0.14189,0.58946,1.21957,0.000571,0.000571,0.000571
67,59.1322,0.88444,0.17955,0.29744,0.57601,1.15149,0.95301,0.91837,0.97069,0.65209,0.95301,0.91837,0.97069,0.95971,1.0835,0.13937,0.12758,0.57348,1.23825,0.0005644,0.0005644,0.0005644
68,59.9872,0.87663,0.18388,0.3019,0.56212,1.19163,0.96942,0.91837,0.97668,0.69731,0.96942,0.91837,0.97668,0.96914,1.03078,0.12403,0.10669,0.55131,1.18903,0.0005578,0.0005578,0.0005578
69,60.8325,0.91634,0.16728,0.29792,0.55017,1.18285,0.95804,0.93197,0.97065,0.70372,0.95804,0.93197,0.97065,0.96299,1.0435,0.11055,0.09478,0.54122,1.17936,0.0005512,0.0005512,0.0005512
70,61.679,0.78842,0.11662,0.31176,0.47213,1.11602,0.96028,0.91837,0.96465,0.65665,0.96028,0.91837,0.96856,0.95985,1.16221,0.10408,0.08244,0.56544,1.27267,0.0005446,0.0005446,0.0005446
71,62.5241,0.83946,0.13621,0.24987,0.50368,1.1247,0.94709,0.89796,0.95996,0.60151,0.94709,0.89796,0.95996,0.94819,1.26673,0.11666,0.08823,0.58195,1.36712,0.000538,0.000538,0.000538
72,63.3665,0.83647,0.16458,0.26922,0.48648,1.12516,0.91484,0.89796,0.93014,0.51939,0.91484,0.89796,0.93317,0.91515,1.44884,0.15174,0.1186,0.7228,1.54434,0.0005314,0.0005314,0.0005314
73,64.2094,0.84665,0.12675,0.24564,0.5008,1.13706,0.92999,0.83673,0.91841,0.52217,0.92999,0.83673,0.92317,0.90087,1.43261,0.16524,0.12286,0.76886,1.50569,0.0005248,0.0005248,0.0005248
74,65.0544,0.82855,0.14691,0.28118,0.53625,1.14195,0.94818,0.85714,0.93308,0.63059,0.94818,0.85714,0.94397,0.92391,1.17055,0.16863,0.12127,0.64969,1.26373,0.0005182,0.0005182,0.0005182
75,65.8897,0.86392,0.10879,0.20809,0.4986,1.15873,0.95743,0.91795,0.95808,0.69399,0.95743,0.91795,0.95583,0.93961,1.01108,0.15832,0.11057,0.53289,1.16147,0.0005116,0.0005116,0.0005116
76,66.7269,0.83225,0.12197,0.21251,0.4964,1.14491,0.95714,0.91163,0.95793,0.66443,0.95714,0.91163,0.95578,0.94393,1.09075,0.15597,0.10615,0.55485,1.22689,0.000505,0.000505,0.000505
77,67.5705,0.8742,0.13383,0.24418,0.51353,1.15052,0.9777,0.89481,0.95894,0.6397,0.9777,0.89481,0.95686,0.93636,1.14698,0.14566,0.10263,0.56775,1.26833,0.0004984,0.0004984,0.0004984
78,68.407,0.8301,0.19475,0.26783,0.52931,1.16815,0.95024,0.91837,0.95563,0.63126,0.95024,0.91837,0.95054,0.93508,1.18515,0.12449,0.09553,0.57282,1.27563,0.0004918,0.0004918,0.0004918
79,69.2484,0.75466,0.11545,0.22168,0.45397,1.10679,0.95516,0.91837,0.94522,0.60202,0.95516,0.91837,0.94056,0.92178,1.24334,0.12731,0.10209,0.59334,1.3298,0.0004852,0.0004852,0.0004852
80,70.0974,0.84859,0.1309,0.25984,0.52899,1.132,0.95456,0.89796,0.95326,0.64805,0.95456,0.89796,0.95326,0.93939,1.09509,0.13768,0.10711,0.58064,1.21061,0.0004786,0.0004786,0.0004786
