epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
39,101.625,1.28299,0.33995,0.33817,0.67783,1.85369,0.95885,0.96226,0.97281,0.5334,0.95885,0.96226,0.9817,0.95174,1.63876,0.2079,0.12418,0.61329,2.15435,0.0007492,0.0007492,0.0007492
40,104.105,1.21793,0.27803,0.27726,0.64776,1.76868,0.94104,0.98113,0.96425,0.51824,0.98868,0.9434,0.98822,0.95405,1.65701,0.26303,0.13758,0.63917,2.20702,0.0007426,0.0007426,0.0007426
41,106.61,1.29687,0.3175,0.2966,0.73004,1.82622,0.96179,0.94988,0.96825,0.51541,1,0.95582,0.98391,0.9418,1.61807,0.27402,0.13038,0.59576,2.17542,0.000736,0.000736,0.000736
42,109.086,1.19289,0.33521,0.29287,0.64267,1.78381,0.96225,0.96184,0.96784,0.51231,0.97349,0.96226,0.9828,0.9566,1.66885,0.28235,0.12205,0.63516,2.22562,0.0007294,0.0007294,0.0007294
43,111.619,1.24632,0.32215,0.30938,0.63955,1.73906,0.95912,0.96226,0.97824,0.55396,0.99154,0.9434,0.98916,0.96411,1.57912,0.29518,0.11067,0.59341,2.06829,0.0007228,0.0007228,0.0007228
44,114.109,1.2996,0.25819,0.29068,0.69343,1.88203,0.94384,0.98113,0.97286,0.57696,0.97708,0.9434,0.98159,0.95959,1.44428,0.26103,0.09884,0.58317,1.95133,0.0007162,0.0007162,0.0007162
45,116.616,1.18893,0.25642,0.26524,0.64508,1.77209,0.92812,0.97459,0.97403,0.54797,0.95567,0.98113,0.98313,0.95445,1.5124,0.2399,0.09436,0.60548,2.05015,0.0007096,0.0007096,0.0007096
46,119.212,1.21545,0.30469,0.28693,0.68058,1.78167,0.96106,0.93143,0.98482,0.51849,0.96106,0.93143,0.96711,0.85042,1.56061,0.29575,0.08349,0.59426,2.09892,0.000703,0.000703,0.000703
47,121.724,1.27453,0.2329,0.34319,0.66568,1.78345,0.97506,0.96226,0.98576,0.54915,0.96135,0.93863,0.97618,0.87829,1.52195,0.25466,0.09369,0.56713,2.06324,0.0006964,0.0006964,0.0006964
48,124.209,1.18882,0.27393,0.28948,0.63144,1.72493,0.98103,0.97591,0.98266,0.55811,0.98103,0.97591,0.99228,0.94388,1.45798,0.22103,0.09038,0.55697,1.98004,0.0006898,0.0006898,0.0006898
49,126.73,1.2776,0.24383,0.26419,0.68002,1.77881,0.97858,0.96226,0.97118,0.52907,0.97858,0.96226,0.99126,0.97017,1.5584,0.21635,0.085,0.61187,2.19411,0.0006832,0.0006832,0.0006832
